Bus/tram/metro,2014,Groningen,0.2
Bus/tram/metro,2010,Friesland,0.2
Bus/tram/metro,2011,Friesland,0.2
Bus/tram/metro,2012,Friesland,0.2
Bus/tram/metro,2013,Friesland,0.2
Bus/tram/metro,2014,Friesland,0.2
Bus/tram/metro,2010,Drenthe,0.1
Bus/tram/metro,2011,Drenthe,0.1
Bus/tram/metro,2012,Drenthe,0.1
Bus/tram/metro,2013,Drenthe,0.1
Bus/tram/metro,2014,Drenthe,0.1
Bus/tram/metro,2010,Overijssel,0.2
Bus/tram/metro,2011,Overijssel,0.2
Bus/tram/metro,2012,Overijssel,0.1
Bus/tram/metro,2013,Overijssel,0.2
Bus/tram/metro,2014,Overijssel,0.2
Bus/tram/metro,2010,Flevoland,0.2
Bus/tram/metro,2011,Flevoland,0.2
Bus/tram/metro,2012,Flevoland,0.2
Bus/tram/metro,2013,Flevoland,0.2
Bus/tram/metro,2014,Flevoland,0.2
Bus/tram/metro,2010,Gelderland,0.4
Bus/tram/metro,2011,Gelderland,0.6
Bus/tram/metro,2012,Gelderland,0.4
Bus/tram/metro,2013,Gelderland,0.4
Bus/tram/metro,2014,Gelderland,0.4
Bus/tram/metro,2010,Utrecht,0.4
Bus/tram/metro,2011,Utrecht,0.4
Bus/tram/metro,2012,Utrecht,0.4
Bus/tram/metro,2013,Utrecht,0.4
Bus/tram/metro,2014,Utrecht,0.4
Bus/tram/metro,2010,Noord-Holland,1.3
Bus/tram/metro,2011,Noord-Holland,1.4
Bus/tram/metro,2012,Noord-Holland,1.3
Bus/tram/metro,2013,Noord-Holland,1.3
Bus/tram/metro,2014,Noord-Holland,1.2
Bus/tram/metro,2010,Zuid-Holland,1.6
Bus/tram/metro,2011,Zuid-Holland,1.8
Bus/tram/metro,2012,Zuid-Holland,1.5
Bus/tram/metro,2013,Zuid-Holland,1.7
Bus/tram/metro,2014,Zuid-Holland,1.6
Bus/tram/metro,2010,Zeeland,0.1
Bus/tram/metro,2011,Zeeland,0.1
Bus/tram/metro,2012,Zeeland,0.1
Bus/tram/metro,2013,Zeeland,0.1
Bus/tram/metro,2014,Zeeland,0.1
